Tanggal,Lintang,Bujur,Magnitudo,Kedalaman_km,Lokasi,Sumber,Lokasi_Baru
2022-06-03 13:29:00,-8.27434184580878,114.397725628458,7.72,286.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-03 17:09:00,-7.67747543432972,113.230645647213,5.95,407.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-03 21:28:00,-7.72722249794534,112.837550071635,5.7,179.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-06-04 00:27:00,-8.2984243668894,114.442673551254,5.13,491.0,Banyuwangi,INATEWS,Banyuwangi
2022-06-04 05:33:00,-7.76235004637446,113.296510798237,3.14,366.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-04 08:48:00,-7.76437907385594,113.172912189247,5.43,591.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-05 15:09:00,-8.26473326261756,114.425139948562,2.66,603.0,Banyuwangi,INATEWS,Banyuwangi
2022-06-06 20:16:00,-8.08265802893547,113.186376944447,6.72,352.0,Lumajang,INATEWS,Lumajang
2022-06-06 20:58:00,-8.13875005910294,114.391206310358,4.43,393.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-06 22:55:00,-8.07026399496622,113.116735571268,4.9,24.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-06-06 23:18:00,-8.05651020091896,113.248547544306,7.3,150.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-06-07 10:37:00,-7.77700314178297,113.185674118421,2.41,421.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-06-08 04:09:00,-7.65546799064329,113.161611850874,7.12,539.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-08 05:19:00,-7.89791328925921,112.703397829845,7.78,98.0,"Malang, Jawa Timur",INATEWS,Malang
2022-06-08 09:03:00,-8.21064680737985,113.153367286795,7.79,149.0,Lumajang,INATEWS,Lumajang
2022-06-09 02:15:00,-6.75919901247659,112.195434072432,5.9,342.0,Laut Jawa Timur,INATEWS,Tuban
2022-06-09 05:32:00,-7.81809703248024,113.243971764526,6.63,100.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-09 11:37:00,-7.76341737683768,113.119966581702,6.35,361.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-10 09:57:00,-6.45782113483385,113.74150322455,3.73,302.0,Laut Jawa Timur,INATEWS,Surabaya
2022-06-10 20:41:00,-6.94146164909982,111.850922926714,5.96,310.0,Laut Jawa Timur,INATEWS,Bojonegoro
2022-06-10 23:20:00,-8.31745949995717,114.292987547525,2.92,273.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-11 01:07:00,-8.25894665731741,114.327597484778,4.22,586.0,Banyuwangi,INATEWS,Banyuwangi
2022-06-11 17:41:00,-8.18077810159097,114.364782287404,3.62,433.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-11 18:12:00,-8.05661057934703,112.586638023887,6.42,219.0,"Malang, Jawa Timur",INATEWS,Malang
2022-06-12 21:51:00,-6.97889037607905,113.501843241766,2.95,652.0,Laut Jawa Timur,INATEWS,Surabaya
2022-06-12 22:53:00,-8.14999977978362,113.176191813904,5.55,176.0,Lumajang,INATEWS,Lumajang
2022-06-13 03:37:00,-8.14278961260397,114.27181250199,6.79,234.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-13 10:24:00,-8.1795421301781,114.373610161437,5.86,682.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-14 09:11:00,-6.96992239604898,113.652615714333,2.09,377.0,Laut Jawa Timur,INATEWS,Situbondo
2022-06-15 04:53:00,-7.62656846066204,112.976690985986,5.51,119.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-06-16 10:49:00,-8.08122536259151,113.133319689605,5.64,308.0,Lumajang,INATEWS,Lumajang
2022-06-16 19:44:00,-7.82431156950753,113.230036429773,4.01,370.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-17 11:50:00,-8.19379646727291,113.214394587026,6.22,186.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-06-18 01:28:00,-8.26446742116282,114.279400523271,2.24,372.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-18 09:30:00,-7.71333446169285,113.242673293793,3.53,670.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-06-19 01:29:00,-7.78159723298717,113.230326745628,7.63,81.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-06-19 05:48:00,-8.2640594684463,114.44898760626,5.74,210.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-06-20 02:39:00,-6.36814897605771,112.846460068511,7.4,484.0,Laut Jawa Timur,INATEWS,Gresik
2022-06-21 02:49:00,-8.04830432511189,113.150934367708,6.43,473.0,Lumajang,INATEWS,Lumajang
2022-06-21 16:37:00,-8.10052614089929,113.286581625325,4.08,617.0,Lumajang,INATEWS,Lumajang
2022-06-21 23:08:00,-7.66901582851421,113.272934397582,7.5,173.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-06-22 01:59:00,-8.16436152167664,113.236051145874,4.87,425.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-06-23 03:22:00,-8.03266255689616,112.62559368417,7.4,315.0,"Malang, Jawa Timur",INATEWS,Malang
2022-06-23 04:37:00,-7.71695013094065,113.302351068232,5.71,428.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-24 18:27:00,-8.06176021544463,112.564392042059,2.42,290.0,"Malang, Jawa Timur",INATEWS,Malang
2022-06-25 00:17:00,-6.91352985586164,112.448801998869,2.96,34.0,Laut Jawa Timur,INATEWS,Lamongan
2022-06-25 20:44:00,-8.22802904955128,114.466445707416,7.4,539.0,Banyuwangi,INATEWS,Banyuwangi
2022-06-26 20:43:00,-8.27394657863168,114.320793713613,3.71,101.0,Banyuwangi,INATEWS,Banyuwangi
2022-06-28 01:43:00,-7.79949231048795,113.223066739454,4.62,302.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-06-28 08:38:00,-8.14524856505267,114.452252696895,6.04,439.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-01 13:20:00,-8.03709298959736,112.674245077789,5.49,147.0,"Malang, Jawa Timur",INATEWS,Malang
2022-07-02 06:25:00,-7.79565040913876,113.212357160458,6.43,300.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-02 13:46:00,-8.24893456277642,114.407857612537,2.78,53.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-02 20:07:00,-8.12417114233239,113.287709677849,5.72,400.0,Lumajang,INATEWS,Lumajang
2022-07-02 21:35:00,-7.82283572971251,113.234225155874,3.75,565.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-03 04:49:00,-7.78963233959496,113.449455953187,3.61,618.0,Laut Jawa Timur,INATEWS,Probolinggo
2022-07-03 05:05:00,-8.14013051677645,114.396462029208,2.89,655.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-03 22:20:00,-6.68745487460298,113.105761574529,7.75,674.0,Laut Jawa Timur,INATEWS,Gresik
2022-07-04 10:33:00,-8.26646443080489,114.334224232228,3.9,21.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-04 21:24:00,-8.17302161268084,114.45610416812,6.62,258.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-05 15:49:00,-8.08582538697496,113.302806104191,3.4,633.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-06 06:55:00,-8.25506339997221,114.416952159108,6.03,118.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-06 09:13:00,-7.9732371485001,112.664412862536,7.84,623.0,"Malang, Jawa Timur",INATEWS,Malang
2022-07-06 21:44:00,-7.79544711575622,113.688787245606,7.31,511.0,Laut Jawa Timur,INATEWS,Bondowoso
2022-07-07 00:01:00,-8.05747381392883,112.595965115152,4.8,515.0,"Malang, Jawa Timur",INATEWS,Malang
2022-07-07 11:29:00,-8.05552846940793,113.188926827881,2.57,220.0,Lumajang,INATEWS,Lumajang
2022-07-07 12:41:00,-8.2827337610955,114.375996613602,3.52,161.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-07 23:15:00,-7.68319598382031,112.836563616211,2.79,409.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-07-08 03:27:00,-8.28085088846177,114.368828771407,5.22,158.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-08 04:10:00,-7.50751493152334,113.572005273255,2.67,392.0,Laut Jawa Timur,INATEWS,Probolinggo
2022-07-08 11:34:00,-7.82910438599117,113.110070210443,4.88,392.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-09 03:25:00,-8.19413535009175,113.133436884172,5.27,11.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-09 07:09:00,-8.1397187874562,114.446046499465,6.36,441.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-09 08:30:00,-6.98998021678238,112.435373479609,2.36,381.0,Laut Jawa Timur,INATEWS,Lamongan
2022-07-10 06:51:00,-8.31845013455685,114.351010997021,4.42,522.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-10 10:08:00,-8.10819240765251,113.273285933463,5.21,43.0,Lumajang,INATEWS,Lumajang
2022-07-11 16:24:00,-7.8143988038779,113.173728900042,2.82,657.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-07-11 16:57:00,-7.65779811977557,113.213206620349,2.7,73.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-11 19:09:00,-8.16368146420249,113.172087664635,4.62,72.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-11 20:30:00,-8.22716135656347,113.161691692848,2.94,368.0,Lumajang,INATEWS,Lumajang
2022-07-11 23:30:00,-8.25281674766453,114.373945498226,7.7,6.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-13 10:41:00,-7.98216066657873,112.671045021097,6.91,477.0,"Malang, Jawa Timur",INATEWS,Malang
2022-07-14 09:02:00,-7.84974927974274,113.206866141664,7.36,40.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-14 18:27:00,-7.71631303555341,113.248482790148,6.7,301.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-15 05:27:00,-8.04956637068358,113.182952753825,3.43,407.0,Lumajang,INATEWS,Lumajang
2022-07-15 05:35:00,-7.63284074846125,112.994361378588,4.29,415.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-07-16 02:40:00,-8.13141213632452,113.227769499356,2.9,108.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-16 14:08:00,-7.62058885678814,112.970030739284,7.67,600.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-07-16 22:06:00,-8.14608485049763,113.121375136024,7.31,311.0,Lumajang,INATEWS,Lumajang
2022-07-17 04:38:00,-8.19795717997582,113.287846947781,2.04,117.0,Lumajang,INATEWS,Lumajang
2022-07-18 00:30:00,-8.23999313279351,114.384055143813,6.47,573.0,Banyuwangi,INATEWS,Banyuwangi
2022-07-18 21:03:00,-7.70610241454108,113.137852161739,4.7,249.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-20 06:10:00,-7.68310059848621,113.175267684174,6.95,260.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-20 06:12:00,-7.07797588649039,112.333788003627,7.95,504.0,Laut Jawa Timur,INATEWS,Lamongan
2022-07-20 15:07:00,-8.04588374145635,113.22498327429,4.83,321.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-20 16:57:00,-7.83278310563697,113.273134857309,5.41,423.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-20 21:08:00,-7.6828878332538,112.847570242577,2.4,654.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-07-21 02:05:00,-7.8505110435808,113.233939902377,2.37,118.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-21 17:35:00,-7.4253072033348,113.52139716895,4.53,465.0,Laut Jawa Timur,INATEWS,Probolinggo
2022-07-22 20:10:00,-7.71643974248744,112.873162032405,5.02,134.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-07-23 03:26:00,-7.55643444389741,112.814980641971,5.77,124.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-07-23 06:19:00,-8.20787341496401,113.246856460807,3.47,47.0,Lumajang,INATEWS,Lumajang
2022-07-23 11:23:00,-7.76330758610314,113.263082194154,4.38,546.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-07-23 18:18:00,-8.21361596183952,113.195964194381,3.69,171.0,Lumajang,INATEWS,Lumajang
2022-07-23 23:24:00,-7.54988253757172,112.864001509392,2.02,186.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-07-24 21:51:00,-7.73343066051802,113.244806784106,6.27,96.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-07-25 12:24:00,-8.30123038168256,114.315345630878,3.75,505.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-07-26 17:22:00,-7.64311138129422,112.954658513307,5.75,553.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-07-26 22:05:00,-8.16645344460322,113.123830297823,5.54,168.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-27 15:36:00,-7.80356243786442,113.18248798557,5.56,542.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-07-27 19:47:00,-8.22870914324894,113.308540089711,6.41,435.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-07-28 13:22:00,-8.10835961229041,112.451423940308,2.97,178.0,Laut Jawa Timur,INATEWS,Malang
2022-07-28 14:49:00,-7.75644695158791,113.24300888203,5.82,283.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-08-02 02:31:00,-8.04118413591428,112.574387813301,3.49,657.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-02 05:25:00,-7.73150754115676,112.939159395007,7.81,50.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-08-02 12:24:00,-8.11340388855387,113.21798912992,6.15,549.0,Lumajang,INATEWS,Lumajang
2022-08-03 22:14:00,-8.10258269127469,113.233766935201,2.16,312.0,Lumajang,INATEWS,Lumajang
2022-08-04 01:43:00,-8.13829118103328,113.244507486002,2.37,685.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-04 02:20:00,-8.23192403846311,113.121917600783,3.41,216.0,Lumajang,INATEWS,Lumajang
2022-08-04 12:14:00,-7.71703202391937,113.127114454187,4.39,624.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-05 13:34:00,-8.12142505751301,114.351782898713,5.33,213.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-05 18:26:00,-8.05608221293103,113.301461642743,2.37,352.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-06 03:16:00,-7.93591818140684,112.603620205434,2.37,142.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-08 13:38:00,-8.29490020759909,114.46263650349,5.65,552.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-08-08 17:45:00,-8.07613415582572,113.162811839978,5.88,171.0,Lumajang,INATEWS,Lumajang
2022-08-08 19:27:00,-8.26080533397126,114.384875027177,6.02,191.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-09 20:30:00,-8.22011573581314,114.280443231374,2.61,678.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-08-11 05:20:00,-7.78977478667859,113.24844832314,2.68,545.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-11 21:17:00,-7.8455510992932,113.12101507151,2.71,65.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-12 11:22:00,-7.90590090675314,113.40414682924,3.14,513.0,Laut Jawa Timur,INATEWS,Probolinggo
2022-08-12 21:31:00,-8.11811400307238,113.251878382434,6.09,522.0,Lumajang,INATEWS,Lumajang
2022-08-12 21:50:00,-7.65950901816368,113.205462003498,3.71,504.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-08-13 06:57:00,-8.01402313321484,112.60157632224,3.57,292.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-13 23:59:00,-7.77050002730015,113.142131210881,4.8,553.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-14 11:50:00,-7.80476360692387,113.142148148646,6.72,416.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-14 17:20:00,-7.91917144259458,112.595568908905,3.72,501.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-14 19:16:00,-6.28745315668485,112.775292016627,4.23,181.0,Laut Jawa Timur,INATEWS,Gresik
2022-08-14 21:50:00,-8.19301681644393,113.23419406743,7.51,261.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-15 00:45:00,-8.30133896962066,114.305854873024,6.46,380.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-15 18:29:00,-7.88606056111835,112.615754158796,4.2,254.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-15 22:00:00,-7.73763031609188,112.982801763665,4.79,230.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-08-16 03:32:00,-6.58236619967957,112.547826298433,5.24,104.0,Laut Jawa Timur,INATEWS,Lamongan
2022-08-16 05:30:00,-8.1283389612867,113.25874818822,6.73,96.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-16 23:33:00,-8.13761699724894,113.19175642612,5.61,471.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-17 15:12:00,-7.62118954008028,112.893100230599,6.94,560.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-08-19 00:09:00,-8.1714414139916,113.284399809678,7.59,626.0,Lumajang,INATEWS,Lumajang
2022-08-19 13:08:00,-8.1254375858759,114.454965704437,5.34,649.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-19 16:38:00,-8.15505521463995,114.418538795845,5.35,660.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-08-19 18:49:00,-7.92198960716585,112.568761756743,7.36,556.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-20 00:51:00,-7.35477027737239,113.154944333589,3.15,436.0,Laut Jawa Timur,INATEWS,Probolinggo
2022-08-20 16:20:00,-8.12568821396498,113.118903594716,2.06,584.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-21 06:52:00,-7.9329100320532,112.642735448579,4.59,490.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-22 00:18:00,-7.91506858797473,112.637780947147,4.92,189.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-22 05:10:00,-8.21368123903637,113.213197155412,3.25,553.0,Lumajang,INATEWS,Lumajang
2022-08-22 16:38:00,-8.20965168748542,114.343205196641,7.02,519.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-23 18:17:00,-7.66048955788167,112.986585907671,6.64,352.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-08-24 00:58:00,-7.86203380079757,112.024434345731,2.98,665.0,Laut Jawa Timur,INATEWS,Kediri
2022-08-24 06:45:00,-7.67118369635397,112.959477837214,6.81,317.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-08-24 07:20:00,-8.22317132549448,113.167801867549,6.74,556.0,Lumajang,INATEWS,Lumajang
2022-08-26 05:50:00,-8.07136568876434,113.159869289226,7.17,71.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-26 09:40:00,-7.81161276044049,113.189120110436,2.63,410.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-08-26 23:09:00,-7.9854175119095,112.540109453187,7.29,259.0,"Malang, Jawa Timur",INATEWS,Malang
2022-08-28 03:33:00,-8.14763054285005,113.292213484749,7.97,542.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-08-28 10:57:00,-8.25011670143639,114.446095201692,2.31,186.0,Banyuwangi,INATEWS,Banyuwangi
2022-08-28 13:01:00,-8.09329304442643,113.231301681251,6.03,548.0,Lumajang,INATEWS,Lumajang
2022-08-28 14:50:00,-7.9653209338496,112.559496969596,6.09,687.0,"Malang, Jawa Timur",INATEWS,Malang
2022-09-02 12:27:00,-8.05635622033215,113.151267066713,5.41,32.0,Lumajang,INATEWS,Lumajang
2022-09-02 14:22:00,-7.73842725790889,112.883141601021,3.89,1.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-09-02 15:22:00,-8.20900734531259,113.313696080893,7.71,506.0,Lumajang,INATEWS,Lumajang
2022-09-02 15:22:00,-7.87925985081413,112.70599078828,6.51,313.0,"Malang, Jawa Timur",INATEWS,Malang
2022-09-02 16:37:00,-8.21372716943192,114.351304750953,6.37,578.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-03 01:01:00,-8.18380216475262,114.310769276104,4.78,665.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-03 16:18:00,-8.09589475127987,113.263328897,5.93,601.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-09-04 13:43:00,-8.25802269099969,114.331628825536,4.56,168.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-05 11:52:00,-8.25715029452151,114.277295094631,3.0,210.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-05 15:28:00,-7.60652794520074,112.882888984103,3.74,345.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-05 16:25:00,-8.19820672718297,114.294157751612,3.9,575.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-06 02:45:00,-8.06790005407149,113.193295928828,2.07,356.0,Lumajang,INATEWS,Lumajang
2022-09-06 07:57:00,-7.70335884703751,112.971334307496,4.33,170.0,"Pasuruan, Jawa Timur",INATEWS,Probolinggo
2022-09-06 08:46:00,-8.21372366551105,114.311413153429,5.94,183.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-07 16:24:00,-7.69770695278992,113.271875231784,5.89,597.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-09-08 09:04:00,-8.22083043828737,113.188903795402,3.04,660.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-09-08 12:25:00,-7.89023066626124,112.534312572492,6.09,196.0,"Malang, Jawa Timur",INATEWS,Malang
2022-09-08 17:26:00,-8.20574043068681,113.13623911022,2.56,411.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-09-08 21:58:00,-8.25105959954338,114.445181971968,7.39,422.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-09 06:58:00,-8.1811191064314,114.295812912179,3.31,699.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-09 18:28:00,-7.62896437386083,112.855505585851,5.09,38.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-11 06:34:00,-8.1405398673977,114.3019912301,5.96,148.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-12 03:49:00,-7.5986265146749,112.945084314243,2.66,687.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-12 08:01:00,-7.7271851754046,112.811087971089,6.01,184.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-12 14:38:00,-8.28357511651491,114.38630016233,6.72,118.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-13 04:44:00,-7.6936682000229,113.118162196462,2.95,671.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-09-13 15:21:00,-7.84399868541933,113.174529311184,6.0,682.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-09-14 06:05:00,-7.7292852785941,113.245800634488,3.45,404.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-09-14 16:18:00,-8.08038564421934,113.225147045707,3.51,26.0,"Laut Selatan Jawa, Barat Daya Lumajang",INATEWS,Lumajang
2022-09-15 02:52:00,-8.1833138503417,113.298825400687,3.31,501.0,Lumajang,INATEWS,Lumajang
2022-09-15 15:10:00,-8.14675778447843,114.454778082933,5.74,387.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-16 04:57:00,-7.64565353915456,112.913915459663,6.88,210.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-17 02:47:00,-7.82805777118098,111.818315194918,4.66,408.0,Laut Jawa Timur,INATEWS,Kediri
2022-09-17 23:59:00,-7.55172853060401,112.986979939411,4.92,514.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-18 02:47:00,-7.67433432144672,113.133827135953,2.96,698.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-09-18 16:53:00,-7.69801800525092,113.234756313134,4.33,462.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-09-18 17:08:00,-8.18552086726983,113.273598770914,7.57,583.0,Lumajang,INATEWS,Lumajang
2022-09-19 00:04:00,-7.78427321836554,113.159660768131,6.43,143.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-09-19 05:55:00,-7.80631883721689,113.229674830796,7.16,496.0,"Laut Jawa, Barat Daya Probolinggo",INATEWS,Probolinggo
2022-09-19 13:36:00,-8.14348053934823,113.235395260368,4.13,500.0,Lumajang,INATEWS,Lumajang
2022-09-19 14:52:00,-7.7130721772714,113.254750086323,7.41,495.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-09-19 18:11:00,-7.94782809296453,112.692869117955,5.1,17.0,"Malang, Jawa Timur",INATEWS,Malang
2022-09-20 01:09:00,-7.7875538402497,113.132316342224,6.79,156.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
2022-09-20 17:04:00,-7.5536636549704,112.818551313979,7.71,305.0,"Pasuruan, Jawa Timur",INATEWS,Sidoarjo
2022-09-21 06:53:00,-7.97713705427217,112.574499763074,5.75,659.0,"Malang, Jawa Timur",INATEWS,Malang
2022-09-21 09:39:00,-8.16536913252213,114.396100124778,6.12,364.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-21 14:01:00,-8.28091394941915,114.377376374742,5.41,588.0,Banyuwangi,INATEWS,Banyuwangi
2022-09-21 23:55:00,-8.27930692809632,114.3899514173,5.87,625.0,"Banyuwangi, Jawa Timur",INATEWS,Banyuwangi
2022-09-22 17:40:00,-8.13376552283894,113.316670234474,6.88,300.0,Lumajang,INATEWS,Lumajang
2022-09-22 18:15:00,-7.84482404244186,113.239970403283,4.76,690.0,"Probolinggo, Jawa Timur",INATEWS,Probolinggo
